"Note that this data is not a direct pull from FHA data sources, but has been altered to preserve patient confidentiality.",,,,,,,
,,,,,,,
FileYear,Hosp_Rollup,MCCDescription,LHAName_Coded,Count of CaseID,Sum of TotalDays,Sum of AcuteLOS,Sum of ALCLOSDays
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,Maple Ridge,17,17,17,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,Mission,6,12,12,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,New Westminster,7,7,7,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,Outside FH,18,37,37,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,South Surrey/White Rock,5,7,7,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Female Reproductive System,Surrey,91,154,154,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Abbotsford,28,227,227,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Chilliwack,12,111,111,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Langley,196,1532,1379,153
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Maple Ridge,26,97,97,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Outside FH,10,41,41,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,South Surrey/White Rock,6,11,11,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Surrey,71,385,373,12
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Abbotsford,21,51,51,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Agassiz-Harrison,15,35,35,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Burnaby,12,18,18,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Chilliwack,13,41,41,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Coquitlam,5,36,32,4
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Delta,7,7,7,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Hope,11,16,16,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Langley,464,4188,3432,756
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Maple Ridge,10,82,82,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Mission,11,22,22,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",New Westminster,5,5,5,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Outside FH,16,80,49,31
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",South Surrey/White Rock,11,23,23,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Surrey,122,703,658,45
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Abbotsford,17,62,62,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Agassiz-Harrison,12,31,31,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Burnaby,6,47,45,2
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Chilliwack,27,60,60,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Coquitlam,5,11,11,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Delta,8,33,33,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Langley,323,2873,2095,778
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Maple Ridge,13,38,38,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Mission,5,17,17,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Outside FH,35,152,148,4
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,South Surrey/White Rock,10,37,37,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Surrey,145,1190,956,234
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Abbotsford,6,91,84,7
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Agassiz-Harrison,6,31,31,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Burnaby,11,90,90,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Coquitlam,12,481,41,440
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Delta,7,21,21,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Langley,236,2604,1864,740
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,New Westminster,11,37,37,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Outside FH,11,72,72,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,South Surrey/White Rock,25,74,74,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Nervous System,Surrey,60,678,520,158
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Abbotsford,8,56,56,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Agassiz-Harrison,5,95,95,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Burnaby,22,314,231,83
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Chilliwack,11,37,37,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Coquitlam,13,33,33,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Delta,24,54,54,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Langley,697,6163,5598,565
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Maple Ridge,15,86,86,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Outside FH,23,96,96,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,South Surrey/White Rock,8,34,34,0
2012,Langley Memorial Hospital,Diseases & Disorders of the Respiratory System,Surrey,180,1652,1524,128
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Abbotsford,17,289,289,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Delta,6,6,6,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Langley,80,973,806,167
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Outside FH,25,149,149,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",South Surrey/White Rock,6,24,24,0
2012,Langley Memorial Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Surrey,25,251,247,4
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Abbotsford,15,130,130,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Burnaby,11,114,106,8
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Chilliwack,7,75,75,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Coquitlam,12,187,133,54
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Delta,6,61,61,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Hope,6,6,6,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Langley,493,8178,5960,2218
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Maple Ridge,5,29,29,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Mission,6,130,130,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,New Westminster,6,66,66,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Outside FH,69,518,461,57
2012,Langley Memorial Hospital,Mental Diseases & Disorders,South Surrey/White Rock,14,121,121,0
2012,Langley Memorial Hospital,Mental Diseases & Disorders,Surrey,152,1552,1275,277
2012,Langley Memorial Hospital,Miscellaneous CMG & Ungroupable Data,Langley,18,18,18,0
2012,Langley Memorial Hospital,Miscellaneous CMG & Ungroupable Data,Surrey,16,16,16,0
2012,Langley Memorial Hospital,Multisystemic or Unspecified Site Infections,Abbotsford,13,424,424,0
2012,Langley Memorial Hospital,Multisystemic or Unspecified Site Infections,Langley,135,1627,1339,288
2012,Langley Memorial Hospital,Multisystemic or Unspecified Site Infections,Outside FH,8,63,63,0
2012,Langley Memorial Hospital,Multisystemic or Unspecified Site Infections,South Surrey/White Rock,6,50,50,0
2012,Langley Memorial Hospital,Multisystemic or Unspecified Site Infections,Surrey,34,471,327,144
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Abbotsford,67,126,126,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Agassiz-Harrison,5,16,16,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Burnaby,24,42,42,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Chilliwack,12,25,25,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Coquitlam,9,19,19,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Delta,13,17,17,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Hope,5,10,10,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Langley,913,1811,1803,8
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Maple Ridge,15,28,28,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Mission,5,8,8,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,New Westminster,6,17,17,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Outside FH,26,40,40,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,South Surrey/White Rock,32,49,49,0
2012,Langley Memorial Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Surrey,491,961,955,6
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Abbotsford,24,162,60,102
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Chilliwack,12,12,12,0
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Delta,7,79,53,26
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Langley,294,3897,2520,1377
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Maple Ridge,5,5,5,0
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Mission,5,21,5,16
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Outside FH,24,149,131,18
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,South Surrey/White Rock,17,62,62,0
2012,Langley Memorial Hospital,Other Reasons for Hospitalization,Surrey,57,564,469,95
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Abbotsford,70,121,121,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Agassiz-Harrison,7,27,27,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Burnaby,23,41,41,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Chilliwack,12,27,27,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Coquitlam,11,17,17,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Delta,15,25,25,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Hope,5,11,11,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Langley,976,1894,1894,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Maple Ridge,15,28,28,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Mission,5,8,8,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,New Westminster,7,21,21,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Outside FH,27,52,52,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,South Surrey/White Rock,24,37,37,0
2012,Langley Memorial Hospital,Pregnancy & Childbirth,Surrey,520,1101,1101,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Abbotsford,14,44,44,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Agassiz-Harrison,7,7,7,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Chilliwack,7,40,26,14
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Coquitlam,11,55,55,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Delta,5,5,5,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Langley,493,6002,4111,1891
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Maple Ridge,5,26,20,6
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Mission,13,53,53,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",New Westminster,15,20,20,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Outside FH,24,88,88,0
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",South Surrey/White Rock,9,65,48,17
2012,Langley Memorial Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Surrey,151,1376,1047,329
2012,Mission Memorial Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Maple Ridge,6,6,6,0
2012,Mission Memorial Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Mission,14,59,59,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Blood & Lymphatic System,Abbotsford,14,61,61,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Blood & Lymphatic System,Mission,20,127,102,25
2012,Mission Memorial Hospital,Diseases & Disorders of the Blood & Lymphatic System,South Surrey/White Rock,6,6,6,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Circulatory System,Abbotsford,5,47,19,28
2012,Mission Memorial Hospital,Diseases & Disorders of the Circulatory System,Agassiz-Harrison,6,37,37,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Circulatory System,Mission,99,801,613,188
2012,Mission Memorial Hospital,Diseases & Disorders of the Circulatory System,Outside FH,6,27,27,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Abbotsford,14,101,97,4
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Langley,5,5,5,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Maple Ridge,10,27,27,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Mission,182,1134,984,150
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Outside FH,8,29,29,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Digestive System,Surrey,5,5,5,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Abbotsford,7,34,34,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Maple Ridge,11,22,22,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Mission,48,291,284,7
2012,Mission Memorial Hospital,Diseases & Disorders of the Eye,Mission,12,67,67,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Abbotsford,21,42,42,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Chilliwack,5,21,21,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Langley,7,27,27,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Maple Ridge,11,87,87,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Mission,66,403,394,9
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Outside FH,19,32,32,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Surrey,6,6,6,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Abbotsford,20,46,46,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Agassiz-Harrison,6,37,37,0
2012,Mission Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Mission,80,447,395,52
2012,Mission Memorial Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Outside FH,7,14,14,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Abbotsford,14,184,171,14
2012,Mission Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Mission,33,258,231,27
2012,Mission Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Outside FH,6,36,36,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Surrey,14,20,20,0
2012,Mission Memorial Hospital,Diseases & Disorders of the Nervous System,Abbotsford,7,14,14,0
